state,action,successor,state_rank,successor_rank,abstract_state,abstract_successor,state_comp_states,successor_comp_states,component_names,is_controllable_action,action_has_index,successor_is_deadlock,successor_is_error,is_uncontrollable_state,is_uncontrollable_successor
2655,0.getPos.2.2,2656,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.2.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.2.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 38, 6, 0, 0, 0, 0, 0]","[11, 46, 6, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2656,0.setPos.2.1,2657,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.2.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 46, 6, 0, 0, 0, 0, 0]","[11, 0, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2657,startSafeCheck,2658,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 0, 8, 0, 0, 0, 0, 0]","[11, 1, 8, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2658,0.getPos.2.1,2659,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 8, 0, 1, 0, 0, 0]","[11, 1, 8, 0, 17, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2659,1.getPos.4.3,2660,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 8, 0, 17, 0, 0, 0]","[11, 1, 8, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2660,checkSafeOk,2661,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_LiveChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 8, 0, 3, 0, 0, 0]","[11, 2, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2661,startLiveCheck,2662,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_LiveChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 2, 8, 0, 0, 0, 0, 0]","[11, 3, 8, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2662,1.getPos.4.3,2663,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 3, 8, 1, 0, 1, 0, 0]","[11, 3, 8, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2663,checkLiveDone,2664,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 3, 8, 2, 0, 2, 0, 0]","[11, 4, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2664,left,2667,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 8, 0, 0, 0, 0, 0]","[11, 38, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2664,up,2669,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 8, 0, 0, 0, 0, 0]","[11, 71, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2664,right,2665,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 8, 0, 0, 0, 0, 0]","[11, 5, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2664,down,2703,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 8, 0, 0, 0, 0, 0]","[11, 104, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2665,0.getPos.2.1,2666,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 5, 8, 0, 0, 0, 0, 0]","[11, 19, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2666,0.setPos.2.2,2645,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Pos.2.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 19, 8, 0, 0, 0, 0, 0]","[11, 0, 6, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2667,0.getPos.2.1,2668,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 38, 8, 0, 0, 0, 0, 0]","[11, 54, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
2669,0.getPos.2.1,2670,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 71, 8, 0, 0, 0, 0, 0]","[11, 87, 8, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2670,0.setPos.1.1,2671,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Pos.3.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 87, 8, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2671,startSafeCheck,2672,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 0, 0, 0, 0, 0, 0, 0]","[11, 1, 0, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2672,0.getPos.1.1,2673,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 0, 0, 1, 0, 0, 0]","[11, 1, 0, 0, 19, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2673,1.getPos.4.3,2674,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 0, 0, 19, 0, 0, 0]","[11, 1, 0, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2674,checkSafeOk,2675,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_LiveChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 1, 0, 0, 3, 0, 0, 0]","[11, 2, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2675,startLiveCheck,2676,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_LiveChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 2, 0, 0, 0, 0, 0, 0]","[11, 3, 0, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2676,1.getPos.4.3,2677,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 3, 0, 1, 0, 1, 0, 0]","[11, 3, 0, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2677,checkLiveDone,2678,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 3, 0, 2, 0, 2, 0, 0]","[11, 4, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2678,left,2697,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 0, 0, 0, 0, 0, 0]","[11, 38, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2678,up,2699,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 0, 0, 0, 0, 0, 0]","[11, 71, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2678,right,2679,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 0, 0, 0, 0, 0, 0]","[11, 5, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2678,down,2701,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_SafeChecking, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 4, 0, 0, 0, 0, 0, 0]","[11, 104, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
2679,0.getPos.1.1,2680,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[11, 5, 0, 0, 0, 0, 0, 0]","[11, 35, 0, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
2680,0.setPos.1.2,2681,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.3.4--, Dispatcher_Play, 0:Piece_Piece-Pos.1.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.3.4--, Dispatcher_Dispatcher, 0:Piece_Pos.3.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IP, Win_no_asterisk_s0]","[11, 35, 0, 0, 0, 0, 0, 0]","[11, 0, 9, 0, 0, 0, 1, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,true
